"Input_Sample" "astrocytes" "endothelial" "microglia" "neurons" "fetal_quiescent" "fetal_replicating" "oligodendrocytes" "hybrid" "OPC" "P.value" "Pearson" "Correlation" "RMSE"
"126" "GTEX.N7MS.0011.R3a.SM.33HC6" 0.0230271515826675 0.038190228315284 0 0.866297707147517 0.0183016873138783 0 0.054183225640653 0 0 0 0.595264279755777 0.809979081276104 NA
"127" "GTEX.NL3H.0011.R3a.SM.2I3GL" 0.114335089250137 0.0489637320084699 0 0.754154371481065 0.0181880104025985 0 0.06435879685773 0 0 0.01 0.379769537122316 0.928279446812526 NA
"128" "GTEX.NPJ8.0011.R3a.SM.2HMIW" 0.153929106444609 0.167475244926813 0.0563969996330893 0.214524860839209 0.0757652195136737 0 0.331908568642605 0 0 0 0.61923421102693 0.789891425202988 NA
"129" "GTEX.P44H.0011.R3A.SM.5SI8A" 0.409880778021649 0.0580684270721733 0 0.477346891968806 0.0192611450820148 0 0.0354427578553565 0 0 0 0.743208001557852 0.674293625989317 NA
"130" "GTEX.PVOW.0011.R3A.SM.32PKX" 0.0492957317693135 0.0321130185589506 0 0.730529173094115 0.0445620511824761 0 0.10112267799092 0 0.0423773474042239 0.01 0.444418699044744 0.895010785629174 NA
"131" "GTEX.PWO3.0011.R3A.SM.2I5EX" 0.278507933094253 0.106077091059753 0.0128127453731616 0.405288789009397 0.0442301311779745 0 0.110577220492366 0 0.0425060897930955 0 0.618886692481529 0.790952311570428 NA
"132" "GTEX.Q2AG.0011.R3A.SM.2HMJ9" 0.110832621480875 0.0332316080034932 0 0.787784112779713 0.016046861149307 0 0.044054131246246 0 0.00805066534036562 0 0.587925041329806 0.815772757207475 NA
"133" "GTEX.QDT8.0011.R3A.SM.32PKR" 0.525856332009858 0.0605933853611513 0 0.327216787248997 0.0293817915449926 0 0.0287439446787393 0 0.028207759156262 0 0.857849393204214 0.521208194633284 NA
"134" "GTEX.QVUS.0011.R3A.SM.3GAFD" 0.247846176500321 0.0435689972512552 0.00170023824684252 0.621263895926325 0.0268317711541187 0 0.0587889209211377 0 0 0 0.678827122281117 0.750952891061516 NA
"135" "GTEX.RNOR.0011.R3A.SM.5SI8E" 0.0346494468446111 0.0310168954105524 0 0.757638771407921 0.0579926481017619 0 0.0895884353652339 0 0.0291138028699202 0.01 0.429366106896205 0.902852925036322 NA
"136" "GTEX.RVPU.0011.R3A.SM.2XCAE" 0.380588710734049 0.0662225851087658 0 0.42353099316029 0.0236331142938217 0 0.0755160703553681 0 0.0305085263477057 0.01 0.503114824384363 0.874388166901714 NA
"137" "GTEX.RVPV.0011.R3A.SM.2TF63" 0.228754175661604 0.0507252796771346 0 0.512533780195763 0.0392145111629819 0 0.129784558813681 0 0.0389876944888348 0.01 0.503435541456695 0.863632131793336 NA
"138" "GTEX.T2IS.0011.R3A.SM.32QPB" 0.0593197903080545 0.0319617552470931 0 0.835028885174796 0.0157845495873633 0 0.0579050196826931 0 0 0 0.603063189549703 0.806089754607985 NA
"139" "GTEX.UTHO.0011.R3A.SM.3GIK8" 0.151410966531533 0.0748875796341264 0 0.448584822213402 0.0562728356241658 0 0.246630775476796 0 0.0222130205199766 0 0.607213028182021 0.795197921837102 NA
"140" "GTEX.WHSE.0011.R3A.SM.3P5ZM" 0.291281386408627 0.0823031218983096 0.0462501908561786 0.457076127773683 0.0648462313018843 0 0.0582429417613171 0 0 0 0.694828419952822 0.739850039467359 NA
"141" "GTEX.WL46.0011.R3A.SM.3TW8E" 0.0303214082614234 0.0594943017537054 6e-04 0.842652663387016 0.0126441582797596 0 0.0543087407882164 0 0 0 0.544812543915242 0.840708087521953 NA
"142" "GTEX.WZTO.0011.R3B.SM.3NMC6" 0.132598728586356 0.0376031558861129 0 0.697475887797055 0.0389403887371671 0 0.0767751307644249 0 0.0166067082288848 0 0.683507440407921 0.762165430389646 NA
"143" "GTEX.X4XX.0011.R3B.SM.46MWK" 0.256109162618024 0.0439366180337754 0 0.611761753094914 0.0184806752581381 0 0.0652713247044422 0 0.00444046629070646 0 0.639646417938478 0.776428238921692 NA
"144" "GTEX.X585.0011.R3B.SM.46MVG" 0.0813832979783171 0.0883816989250059 0.00722082686428101 0.740622362255484 0.0253890789201406 0 0.0535265533549618 0 0.00347618170180963 0 0.654287753830658 0.784482965255419 NA
"145" "GTEX.XLM4.0011.R3B.SM.4AT6E" 0.241901455990123 0.0603284439346027 0.0113183224297195 0.616189585405764 0.0310911681999174 0 0.0391710240398732 0 0 0 0.668368948619911 0.760610100840707 NA
"146" "GTEX.XMD1.0011.R3B.SM.4AT5R" 0.213686476146854 0.1128435574438 0 0.266756769219614 0.0578481664534329 0 0.288199353595344 0 0.0606656771409551 0.01 0.486962918490481 0.891365932634632 NA
"147" "GTEX.XOTO.0011.R3A.SM.4B64W" 0.201221594546079 0.0611714632043966 0.00345138625845737 0.673596814408913 0.0144644266363289 0 0.046094314945825 0 0 0 0.618974215347597 0.795120237709785 NA
"148" "GTEX.Y8DK.0011.R3A.SM.4RTW5" 0.212037164447956 0.0497459549530538 0 0.604319541343183 0.035201226576653 0 0.0787736868377136 0 0.0199224258414407 0.01 0.457029271244361 0.889128096319775 NA
"149" "GTEX.YFC4.0011.R3a.SM.4RGLP" 0.103133505717048 0.0369628617537534 0.00777248899904091 0.786683816489173 0.0186726520789028 0 0.0467746749620821 0 0 0 0.602029204903702 0.808229844348322 NA
"150" "GTEX.YJ89.0011.R3b.SM.4V6EF" 0.286101029738148 0.0364089321841985 0 0.622373319403756 0.0199668985265979 0 0.0351498201472994 0 0 0 0.739543008317767 0.697634243261686 NA
"151" "GTEX.Z93S.0011.R3b.SM.4RGNH" 0.128919907133971 0.0374919006278174 0 0.708676287950226 0.0797737873960798 0 0.0356605834523211 0 0.0094775334395845 0 0.6334256818189 0.793128167472457 NA
"152" "GTEX.ZAB4.0011.R3a.SM.4RGNQ" 0.289820813369506 0.0503713032614883 0.00404450256289732 0.591332195448949 0.0310652381819431 0 0.0333659471752161 0 0 0 0.683838512214126 0.741517303071192 NA
"153" "GTEX.ZF28.0011.R3a.SM.4WWDA" 0.329743004847755 0.0952809154526979 0 0.437899230367485 0.0376608464173251 0 0.0534364475195775 0 0.0459795553951593 0 0.582589240825961 0.812786719863206 NA
"154" "GTEX.ZUA1.0011.R3a.SM.4YCEE" 0.26779012395625 0.0822109895284543 0 0.507920898011522 0.0545763911543412 0 0.0494311002349667 0 0.0380704971144658 0 0.747538887245777 0.705423495919497 NA
"155" "GTEX.ZVT3.0011.R3b.SM.51MTJ" 0.34790029199953 0.119485830363104 0 0.413242506460043 0.0243871395664681 0 0.0575463219015414 0 0.0374379097093122 0 0.719605726866095 0.707344248492078 NA
"156" "GTEX.ZVZQ.0011.R3a.SM.57WC7" 0.296799901790639 0.06193207763821 0 0.439236233967909 0.0370840057521435 0 0.164947780851098 0 0 0 0.561146297485435 0.828961614842456 NA
"157" "GTEX.11GSP.0011.R5a.SM.57WBE" 0.479463061888944 0.095326152181775 0.00189220596276612 0.308623191107915 0.00520844147633407 0 0.109486947382265 0 0 0 0.872798275802342 0.507029010387 NA
"158" "GTEX.11H98.0011.R5b.SM.57WCF" 0.402647879497587 0.120662704894142 0 0.339048650052514 0.0288832820246065 0 0.108757483531149 0 0 0 0.822998754542188 0.593189575345705 NA
"159" "GTEX.11NV4.0011.R5a.SM.5NQ88" 0.175300581982078 0.0906344793780295 0 0.434713605015043 0.0318426634025117 0 0.267508670222338 0 0 0 0.620847802051728 0.784551979307701 NA
"160" "GTEX.11OF3.0011.R5a.SM.57WB4" 0.293839010866869 0.0893187887315259 0.00876554056586419 0.478858706342722 0.0222693696798503 0 0.106948583813169 0 0 0 0.791831489226091 0.65710058005753 NA
"161" "GTEX.11UD1.0011.R5b.SM.5P9FP" 0.492622843382439 0.206137952114614 0 0.136630371089616 0.0175509560560346 0 0.147057877357296 0 0 0 0.524348334409053 0.896826646682628 NA
"162" "GTEX.11WQC.0011.R5a.SM.5BC74" 0.485751105654539 0.0963450474386963 0 0.16070433918579 0.0259468737100409 0 0.207632989518171 0 0.0236196444927623 0 0.825464578572435 0.573089601985543 NA
"163" "GTEX.12WSA.0011.R5b.SM.5GU5I" 0.348833122899515 0.0872545158448316 0.0132863498244749 0.134663621704847 0.0389265978382595 0 0.377035791888072 0 0 0 0.595964058169964 0.858221810276164 NA
"164" "GTEX.12WSB.0011.R5b.SM.5GU67" 0.478206830903781 0.0656727372088958 4e-04 0.246795398567147 0.0212003004635629 0 0.186975551013273 0 8e-04 0 0.821613662046445 0.578029138076028 NA
"165" "GTEX.12WSC.0011.R5b.SM.5CVNS" 0.208631135661791 0.0711526508213971 0 0.578636660848506 0.0433300610436206 0 0.0980177946792751 0 2e-04 0 0.749261233569222 0.712109696074149 NA
"166" "GTEX.12WSD.0011.R5b.SM.5CVNG" 0.314521202218292 0.118693390933166 0 0.37734279532465 0.0254709957833793 0 0.163971615740513 0 0 0 0.613143888272563 0.791181369005937 NA
"167" "GTEX.12WSF.0011.R5a.SM.5HL8K" 0.1888881503732 0.14432599127991 0.0203088004062748 0.442948547970634 0.0242716372417264 0 0.179256872728254 0 0 0 0.758885704181012 0.697563183498859 NA
"168" "GTEX.12WSH.0011.R5b.SM.5P9F3" 0.289077830587515 0.0896551626447931 0.0151500720609395 0.264970239844383 0.0721191945984776 0 0.269027500263891 0 0 0 0.559459071394527 0.840197703238002 NA
"169" "GTEX.12WSM.0011.R5a.SM.5EQ4Y" 0.483364379585433 0.0489984052992233 0 0.345918650392225 0.0307374205651929 0 0.0909811441579261 0 0 0 0.845990132153975 0.545266094701039 NA
"170" "GTEX.12ZZW.0011.R5a.SM.5DUVN" 0.494241426975429 0.0665866108068646 0 0.277355123451847 0.0236053276218011 0 0.138166239588464 0 0 0 0.772327904779087 0.641025916401409 NA
"171" "GTEX.12ZZX.0011.R5a.SM.5HL89" 0.410072155511589 0.119687270250348 0 0.314689575556137 0.0327426590975025 0 0.116990196609844 0 0.00581814297457936 0 0.627646379328685 0.781824057855395 NA
"172" "GTEX.12ZZY.0011.R5a.SM.5EGL9" 0.334944634387831 0.0504055135395343 0 0.467827965644122 0.0179065557300452 0 0.128915330698468 0 0 0 0.751696682370765 0.676185846505646 NA
"173" "GTEX.12ZZZ.0011.R5a.SM.5EQ4M" 0.351703663288004 0.0868414109771695 0 0.316500068880997 0.0232151849131253 0 0.221739671940704 0 0 0 0.73442424742048 0.683771679822192 NA
"174" "GTEX.13112.0011.R5b.SM.5DUV8" 0.434138446862766 0.138694095216034 0 0.184845883821283 0.0189376693057486 0 0.223383904794168 0 0 0 0.793169039105305 0.615835807417559 NA
"175" "GTEX.1313W.0011.R5b.SM.5L3EP" 0.19571868409999 0.0892300854411072 0 0.587511602188741 0.0204638918679739 0 0.107075736402188 0 0 0.01 0.434618807401056 0.901070282615876 NA
"176" "GTEX.131YS.0011.R5b.SM.5K7YB" 0.281469565219345 0.0534292359710923 0 0.539826071571021 0.0212912976221808 0 0.0961788680739732 0 0.00780496154238778 0 0.7545822330958 0.68864029648333 NA
"177" "GTEX.132Q8.0011.R5a.SM.5IJDM" 0.272065604919154 0.17296975214302 0.0595734476070966 0.311061543059937 0.0434698252566672 0 0.140859827014125 0 0 0 0.626441815494829 0.786065505920439 NA
"178" "GTEX.1399T.0011.R5b.SM.5IJDK" 0.187306641987771 0.0965096330804605 0 0.589523539972005 0.0289115929462355 0 0.0977485920135278 0 0 0 0.647289744521328 0.781662741208178 NA
"179" "GTEX.139T8.0011.R5b.SM.5J1MO" 0.411497215228625 0.224773858900343 0 0.128979605215632 0.0213373989965111 0 0.207660866839937 0 0.00575105481895063 0.01 0.460419788518432 0.93445703978847 NA
"180" "GTEX.139TS.0011.R5b.SM.5J2MZ" 0.497778703758477 0.173620702505276 0 0.149071208829557 0.0164311428995286 0 0.156924102231263 0 0.006174139775899 0 0.811624198409719 0.591082300673702 NA
"181" "GTEX.139TT.0011.R5b.SM.5K7W8" 0.369733641955984 0.0582770947279171 0 0.438059763555725 0.029715185855301 0 0.104214313905073 0 0 0 0.542086077789557 0.845819168742205 NA
"182" "GTEX.13CF2.0011.R5a.SM.5LZWS" 0.44072111393913 0.151631251467042 0 0.146364949982119 0.0212471291060153 0 0.240035555505693 0 0 0 0.6060650959704 0.824133481758678 NA
"183" "GTEX.13CIG.0011.R5b.SM.5L3F2" 0.560580154644504 0.103690207974226 0 0.266797761512106 0.0114734661008063 0 0.057458409768358 0 0 0 0.782314416737783 0.63188617400878 NA
"184" "GTEX.13CZV.0011.R5a.SM.5K7XA" 0.496394619755768 0.0624225689526981 0 0.335779105758144 0.0207730004886518 0 0.0846307050447382 0 0 0 0.848007789756723 0.540398798675107 NA
"185" "GTEX.13FHO.0011.R5b.SM.5LZZ3" 0.383768840329292 0.0807279369320996 0 0.41223836847061 0.0144663432870751 0 0.108798510980924 0 0 0 0.707158775219618 0.711328048708822 NA
"186" "GTEX.13FHP.0011.R5b.SM.5LZY2" 0.290524683483964 0.143797200424352 0 0.211930382119669 0.0232240627036155 0 0.3305236712684 0 0 0 0.64524502415683 0.778052958018432 NA
"187" "GTEX.13FLV.0011.R5a.SM.5LZWT" 0.454867058616488 0.107293993398446 0 0.260226020060082 0.0120735023704024 0 0.165539425554582 0 0 0 0.820482640816099 0.581193291214877 NA
"188" "GTEX.13FLW.0011.R5a.SM.5LZX6" 0.339384619867136 0.0679191110166668 0 0.411253390064019 0.0215690424229207 0 0.159873836629258 0 0 0 0.679139002477846 0.737527362562905 NA
"189" "GTEX.13FXS.0011.R5b.SM.5LZYE" 0.271058707697152 0.076742341424831 0 0.443424568793851 0.0299967636427096 0 0.172656545795507 0 0.00612107264594992 0 0.622572984365905 0.784787355434034 NA
"190" "GTEX.13G51.0011.R5a.SM.5L3EB" 0.277072300240092 0.0587677837437421 0 0.560945987766714 0.0262923736838908 0 0.0742158423480969 0 0.00270571221746433 0 0.748470904009582 0.695991344040753 NA
"191" "GTEX.13JUV.0011.R5a.SM.5LZY5" 0.41981805742276 0.109111374652297 0.0692311398880366 0.298834944847755 0.0335235597871696 0 0.0694809234019824 0 0 0 0.639989347364887 0.7702995855706 NA
"192" "GTEX.13JVG.0011.R5a.SM.5MR4O" 0.508719171007155 0.162053570760087 0 0.177979143652081 0.0207324648004977 0 0.130515649780179 0 0 0 0.803366276359173 0.601707574094115 NA
"193" "GTEX.13N1W.0011.R5b.SM.5MR5Q" 0.34555904457165 0.157895244560693 0.0439159641015735 0.351536254390265 0.0074322802813335 0 0.0936612120944852 0 0 0 0.791366782573873 0.646149026404338 NA
"194" "GTEX.13NYB.0011.R5a.SM.5MR45" 0.318144129663278 0.0874235263478467 0 0.317056753984915 0.0185284177623018 0 0.258847172241659 0 0 0 0.666714823938558 0.749148116217651 NA
"195" "GTEX.13NYS.0011.R5a.SM.5MR4D" 0.388227562830303 0.110724093109992 0 0.34774533341208 0.0373287653068826 0 0.101636127280767 0 0.0143381180599756 0 0.664523720046788 0.7490828824843 NA
"196" "GTEX.13NZA.0011.R5b.SM.5KM4K" 0.450198995896141 0.299584664411278 0 0.126684682301379 0.00756208823294248 0 0.115969569158259 0 0 0 0.694128957433159 0.723934351292597 NA
"197" "GTEX.13O3O.0011.R5b.SM.5KM44" 0.21556072226532 0.0872921747197099 0 0.42951749851245 0.0147134666187738 0 0.252916137883746 0 0 0 0.649115691436718 0.762323837152958 NA
"198" "GTEX.13O3Q.0011.R5b.SM.5P9H4" 0.300729834767573 0.0569226877049599 0 0.540247361810857 0.00988304400776867 0 0.0922170717088423 0 0 0 0.732218162327053 0.701566296609244 NA
"199" "GTEX.13OVH.0011.R5b.SM.5KM4L" 0.385029633204582 0.0731124879354272 0 0.284011849517187 0.0340775408202159 0 0.223768488522588 0 0 0 0.744557073529217 0.672459478531374 NA
"200" "GTEX.13OVJ.0011.R5a.SM.5P9H7" 0.472314827337856 0.190094123685984 0.0364064877317357 0.136583447866892 0.0379690113138138 0 0.126632102063718 0 0 0 0.713206417696165 0.706272014474668 NA
"201" "GTEX.13OVL.0011.R5b.SM.5L3FU" 0.384006807704052 0.0741210494196609 0 0.389465999449053 0.0162997275321457 0 0.12782221303965 0 0.00828420285543813 0 0.81780846939503 0.600846499814097 NA
"202" "GTEX.13OW5.0011.R5b.SM.5L3FR" 0.440381264885109 0.088732020311553 0 0.318558112323639 0.0247948988404501 0 0.127533703639249 0 0 0 0.692512677845832 0.724958814070454 NA
"203" "GTEX.13OW6.0011.R5a.SM.5O9BK" 0.463290492037496 0.124737163650974 0 0.2956913997224 0.0074293962424499 0 0.108851548346681 0 0 0 0.86331124640693 0.525143212826697 NA
"204" "GTEX.13OW7.0011.R5b.SM.5O9DM" 0.376818839106236 0.091170843503479 0 0.338412184160525 0.0190887630736728 0 0.174509370156087 0 0 0 0.77465888750361 0.643717529792844 NA
"205" "GTEX.13OW8.0011.R5b.SM.5L3FQ" 0.401882533617579 0.0995570302696725 0 0.345498079908601 0.0157875776494384 0 0.13727477855471 0 0 0 0.745849376734956 0.672461590055176 NA
"206" "GTEX.13PLJ.0011.R5a.SM.5O9BG" 0.468601643985211 0.150968037428699 0.0191531527351462 0.169902764963881 0.0211157040815468 0 0.154520538849319 0 0.0157381579561966 0 0.811089210215529 0.592668447441918 NA
"207" "GTEX.13PVQ.0011.R5b.SM.5O9DI" 0.471945664538387 0.167430062224142 0 0.17274238736991 0.0246179862784084 0 0.163263899589154 0 0 0 0.782504649283701 0.628445967359475 NA
"208" "GTEX.13RTJ.0011.R5a.SM.5P9HR" 0.321829631418891 0.0759484574596253 0.00634167604119437 0.443153834193001 0.022408004740752 0 0.130318396146536 0 0 0 0.714603090665082 0.71157135188041 NA
"209" "GTEX.13S7M.0011.R5b.SM.5P9HS" 0.356828997682865 0.0638109116706865 0 0.386490505193667 0.0412755911355123 0 0.149324535227984 0 0.0022694590892861 0 0.70541191694396 0.714189471743734 NA
"210" "GTEX.13SLW.0011.R5b.SM.5SI6Z" 0.426154099348726 0.178901216412324 0 0.218931860138647 0.0182086213330513 0 0.157804202767252 0 0 0 0.727898343776234 0.689510494827583 NA
"211" "GTEX.13SLX.0011.R5a.SM.5O9BV" 0.315662222257824 0.0945306840091407 0 0.463726940233562 0.00830434721157806 0 0.117775806287895 0 0 0 0.577392164891665 0.816867330449982 NA
"212" "GTEX.13VXU.0011.R5a.SM.5O9D7" 0.271586328096261 0.077882735898742 0 0.511376532572227 0.0277985372036043 0 0.104669354822717 0 0.00668651140644885 0 0.74815250180899 0.697479361948883 NA
"213" "GTEX.13X6I.0011.R5a.SM.5PNWW" 0.376925861557761 0.120479298248442 0.0373652764934253 0.238238312798083 0.0236673674975853 0 0.203323883404703 0 0 0 0.745498066671339 0.672635254396729 NA
"214" "GTEX.13X6J.0011.R5b.SM.5PNWT" 0.282576085931769 0.0683178622851694 0 0.514484947051095 0.037931891589352 0 0.0926744551916724 0 0.0040147579509428 0 0.724615729426304 0.713670093628944 NA
"215" "GTEX.13X6K.0011.R5b.SM.5PNUE" 0.361327875817186 0.0750688135480449 0 0.383614721922444 0.0231431504562104 0 0.149841103991803 0 0.00700433426431187 0 0.729929989576138 0.69137159620676 NA
"216" "GTEX.1445S.0011.R5a.SM.5PNUS" 0.563961863483679 0.165987239321058 0 0.128341523128751 0.0124155295562381 0 0.129293844510275 0 0 0 0.836657748936824 0.558040003986092 NA
"217" "GTEX.144GL.0011.R5b.SM.5PNUJ" 0.35884402355416 0.130478650141383 0 0.247518189560543 0.0227959474313362 0 0.240363189312578 0 0 0 0.659532111031056 0.75722926664383 NA
"218" "GTEX.144GO.0011.R5a.SM.5PNUR" 0.473056783397538 0.15563189660405 0.0212613173844546 0.181174589209875 0.016838880544847 0 0.15181325669376 0 2e-04 0 0.72859942524717 0.690996376304107 NA
"219" "GTEX.145LS.0011.R5a.SM.5SI65" 0.221650071958765 0.122086505549557 0 0.462763433244909 0.023463343399471 0 0.170036645847298 0 0 0 0.56396296337134 0.826446631456855 NA
"220" "GTEX.145MG.0011.R5b.SM.5S2VU" 0.546842238254288 0.12682121891315 0 0.204572682500964 0.0092035996984656 0 0.112560260633133 0 0 0 0.599563557206243 0.841749078960297 NA
"221" "GTEX.145MH.0011.R5a.SM.5P9JT" 0.202593292345258 0.099487422145199 0 0.559213710281909 0.024574979281214 0 0.11413059594642 0 0 0.01 0.424629161397166 0.90662852302934 NA
"222" "GTEX.1477Z.0011.R5b.SM.5PNUO" 0.401386936319811 0.163947824582353 0.0491877584853493 0.205338296628682 0.0314327960853595 0 0.148706387898445 0 0 0 0.672949500544348 0.742521421243876 NA
"223" "GTEX.14ABY.0011.R5b.SM.5SI7B" 0.250519169376213 0.102766673339408 0 0.505644663671729 0.0247346908523777 0 0.116334802760272 0 0 0 0.686883530338248 0.746023819637925 NA
"224" "GTEX.14BIM.0011.R5b.SM.5S2RM" 0.300655677794598 0.0668681594888961 0.00447131134168001 0.526848122675069 0.0186164726605129 0 0.0825402560392441 0 0 0 0.732871518260158 0.702908642718643 NA
"225" "GTEX.14BIN.0011.R5b.SM.5SI78" 0.346549174854936 0.109709199206194 0 0.288054262113601 0.0318384354290248 0 0.223848928396244 0 0 0 0.664428219868605 0.750614465435819 NA
"226" "GTEX.N7MS.0011.R5a.SM.2HMK8" 0.191690628227905 0.0811064414652732 0 0.405842552688582 0.0244527365419747 0 0.290049972874509 0 0.00685766820175628 0 0.651329363399868 0.76005385951779 NA
"227" "GTEX.N7MT.0011.R5a.SM.2I3G6" 0.351663624123551 0.115028221316465 0.00716365013382265 0.381344386253325 0.0396418189928367 0 0.0977427538744494 0 0.00741554530555045 0 0.714423096921871 0.710339102042903 NA
"228" "GTEX.NL3H.0011.R5a.SM.2I3GB" 0.4097953476991 0.112093818252198 0 0.279645610788664 0.0349601080304009 0 0.163505115229638 0 0 0 0.673657115447481 0.742631277952044 NA
"229" "GTEX.NL4W.0011.R5a.SM.2I3GD" 0.453308886763966 0.0716774895883008 0.00801669128069178 0.245472033137926 0.0250616040797709 0 0.196463295149345 0 0 0 0.815338945581983 0.587275609441088 NA
"230" "GTEX.NPJ7.0011.R5a.SM.33HBK" 0.387849962252869 0.165563557038975 0.0131534480621634 0.162572906393264 0.0502271164332162 0 0.220633009819513 0 0 0 0.581895389249204 0.828672754513904 NA
"231" "GTEX.NPJ8.0011.R5a.SM.2HMJY" 0.409249199852356 0.181059810837595 0 0.283107621568838 0.0160202157599943 0 0.0924617399804297 0 0.0181014120007868 0 0.662011846787558 0.751127287369173 NA
"232" "GTEX.OHPN.0011.R5A.SM.2I5FF" 0.307310442542611 0.14853511327864 0.00932599696168663 0.354416923973344 0.0187731400868631 0 0.161638383156855 0 0 0 0.590791358439594 0.807740662459761 NA
"233" "GTEX.OXRN.0011.R5A.SM.2I5EF" 0.512161795061573 0.0774237135810146 0 0.251584190360547 0.0274991148448749 0 0.130863535270779 0 5e-04 0 0.797024392657573 0.610327743381358 NA
"234" "GTEX.P44H.0011.R5A.SM.2XCEX" 0.356147140053586 0.114362692050907 0.0223626411476978 0.341337445683902 0.0668777554459463 0 0.0989123256179611 0 0 0 0.819705139871909 0.615865606777989 NA
"235" "GTEX.PVOW.0011.R5A.SM.32PL7" 0.237570919923445 0.0878728673202274 0 0.374028032638731 0.0147367198131762 0 0.28579146030442 0 0 0 0.830811267303236 0.581318966003345 NA
"236" "GTEX.PWO3.0011.R5A.SM.2I5EZ" 0.477980730895608 0.112077840689338 0.00630376243391917 0.254272182439783 0.0276939496539509 0 0.121101713909067 0 6e-04 0 0.812947395667782 0.590100869633093 NA
